category,SLC,fold_change,expression,p_value,control_mean,control_distribution,treat_mean,treat_distribution,method,cutoff,OS_error,OS_p_value,OS_HR,OS_AUC,OS_sensitivity,OS_specificity,OS_graph_name_jpg,DSS_error,DSS_p_value,DSS_HR,DSS_AUC,DSS_sensitivity,DSS_specificity,DSS_graph_name_jpg,DFI_error,DFI_p_value,DFI_HR,DFI_AUC,DFI_sensitivity,DFI_specificity,DFI_graph_name_jpg,PFI_error,PFI_p_value,PFI_HR,PFI_AUC,PFI_sensitivity,PFI_specificity,PFI_graph_name_jpg
Brain,SLC25A35,1.04483734095968,Increased,8.86110605230895e-22,7.420693514461,0.7158360146245679,7.7534176797262075,0.3604307622045539,outcome_significance,8.8068,False,1.19216262245814e-06,2.7970080247349705,0.55,9.5,98.6,"TCGA_Brain_survival/CF_SLC25A35_biomarker_outcome_significance_cutoff8.807_histogram.jpg, TCGA_Brain_survival/CF_SLC25A35_biomarker_outcome_significance_cutoff8.807_AUC=_0.55_ROC.jpg, TCGA_Brain_survival/CF_SLC25A35_biomarker_outcome_significance_cutoff=8.807_p=1.19216262245814e-06_HR=2.79700802473497_kaplanmeier.jpg",False,1.06998986327946e-08,2.57052919420925,0.56,20.5,91.5,"TCGA_Brain_survival/CF_SLC25A35_biomarker_outcome_significance_cutoff8.431_histogram.jpg, TCGA_Brain_survival/CF_SLC25A35_biomarker_outcome_significance_cutoff8.431_AUC=_0.56_ROC.jpg, TCGA_Brain_survival/CF_SLC25A35_biomarker_outcome_significance_cutoff=8.431_p=1.06998986327946e-08_HR=2.57052919420925_kaplanmeier.jpg",False,0.00197949071795698,334942693.771504,0.67,100.0,29.8,"TCGA_Brain_survival/CF_SLC25A35_biomarker_outcome_significance_cutoff7.321_histogram.jpg, TCGA_Brain_survival/CF_SLC25A35_biomarker_outcome_significance_cutoff7.321_AUC=_0.67_ROC.jpg, TCGA_Brain_survival/CF_SLC25A35_biomarker_outcome_significance_cutoff=7.321_p=0.00197949071795698_HR=334942693.771504_kaplanmeier.jpg",False,9.260896142497341e-07,2.58713966163226,0.54,9.1,98.0,"TCGA_Brain_survival/CF_SLC25A35_biomarker_outcome_significance_cutoff8.723_histogram.jpg, TCGA_Brain_survival/CF_SLC25A35_biomarker_outcome_significance_cutoff8.723_AUC=_0.54_ROC.jpg, TCGA_Brain_survival/CF_SLC25A35_biomarker_outcome_significance_cutoff=8.723_p=9.26089614249734e-07_HR=2.58713966163226_kaplanmeier.jpg"
Brain,SLC28A1,2.36537511046477,Increased,3.395900297994368e-141,1.42079342681858,1.5574757635093897,3.36070940890863,2.06253289034058,outcome_significance,5.37555,False,2.36658933812692e-06,2.32324072565638,0.55,14.5,95.7,"TCGA_Brain_survival/CF_SLC28A1_biomarker_outcome_significance_cutoff5.376_histogram.jpg, TCGA_Brain_survival/CF_SLC28A1_biomarker_outcome_significance_cutoff5.376_AUC=_0.55_ROC.jpg, TCGA_Brain_survival/CF_SLC28A1_biomarker_outcome_significance_cutoff=5.376_p=2.36658933812692e-06_HR=2.32324072565638_kaplanmeier.jpg",False,6.0012432496911695e-06,2.3328650835431604,0.56,14.9,95.5,"TCGA_Brain_survival/CF_SLC28A1_biomarker_outcome_significance_cutoff5.376_histogram.jpg, TCGA_Brain_survival/CF_SLC28A1_biomarker_outcome_significance_cutoff5.376_AUC=_0.56_ROC.jpg, TCGA_Brain_survival/CF_SLC28A1_biomarker_outcome_significance_cutoff=5.376_p=6.00124324969117e-06_HR=2.33286508354316_kaplanmeier.jpg",False,0.00312187902284887,4.0553536545198,0.68,76.2,61.4,"TCGA_Brain_survival/CF_SLC28A1_biomarker_outcome_significance_cutoff3.434_histogram.jpg, TCGA_Brain_survival/CF_SLC28A1_biomarker_outcome_significance_cutoff3.434_AUC=_0.68_ROC.jpg, TCGA_Brain_survival/CF_SLC28A1_biomarker_outcome_significance_cutoff=3.434_p=0.00312187902284887_HR=4.0553536545198_kaplanmeier.jpg",False,2.06914127806913e-06,1.90196161178846,0.57,22.4,89.2,"TCGA_Brain_survival/CF_SLC28A1_biomarker_outcome_significance_cutoff4.674_histogram.jpg, TCGA_Brain_survival/CF_SLC28A1_biomarker_outcome_significance_cutoff4.674_AUC=_0.57_ROC.jpg, TCGA_Brain_survival/CF_SLC28A1_biomarker_outcome_significance_cutoff=4.674_p=2.06914127806913e-06_HR=1.90196161178846_kaplanmeier.jpg"
Brain,SLC2A10,1.16678746377826,Increased,2.8861210182789283e-58,7.21177458369851,1.54605350579204,8.41460817585408,2.40044246271842,outcome_significance,9.46505,False,1.1488725903068095e-64,7.824235567504151,0.76,57.9,86.4,"TCGA_Brain_survival/CF_SLC2A10_biomarker_outcome_significance_cutoff9.465_histogram.jpg, TCGA_Brain_survival/CF_SLC2A10_biomarker_outcome_significance_cutoff9.465_AUC=_0.76_ROC.jpg, TCGA_Brain_survival/CF_SLC2A10_biomarker_outcome_significance_cutoff=9.465_p=1.14887259030681e-64_HR=7.82423556750415_kaplanmeier.jpg",False,7.802507411017659e-65,8.79068179537494,0.77,59.5,86.3,"TCGA_Brain_survival/CF_SLC2A10_biomarker_outcome_significance_cutoff9.465_histogram.jpg, TCGA_Brain_survival/CF_SLC2A10_biomarker_outcome_significance_cutoff9.465_AUC=_0.77_ROC.jpg, TCGA_Brain_survival/CF_SLC2A10_biomarker_outcome_significance_cutoff=9.465_p=7.80250741101766e-65_HR=8.79068179537494_kaplanmeier.jpg",False,0.00247820226175048,3.5079810256215205,0.64,52.4,81.6,"TCGA_Brain_survival/CF_SLC2A10_biomarker_outcome_significance_cutoff8.562_histogram.jpg, TCGA_Brain_survival/CF_SLC2A10_biomarker_outcome_significance_cutoff8.562_AUC=_0.64_ROC.jpg, TCGA_Brain_survival/CF_SLC2A10_biomarker_outcome_significance_cutoff=8.562_p=0.00247820226175048_HR=3.50798102562152_kaplanmeier.jpg",False,5.71138098552891e-57,5.61818906835331,0.72,55.2,84.4,"TCGA_Brain_survival/CF_SLC2A10_biomarker_outcome_significance_cutoff9.142_histogram.jpg, TCGA_Brain_survival/CF_SLC2A10_biomarker_outcome_significance_cutoff9.142_AUC=_0.72_ROC.jpg, TCGA_Brain_survival/CF_SLC2A10_biomarker_outcome_significance_cutoff=9.142_p=5.71138098552891e-57_HR=5.61818906835331_kaplanmeier.jpg"
Brain,SLC30A5,1.0698596419502,Increased,2.8914062526791184e-119,9.47472191060473,0.460321325712487,10.1366225908573,0.19334138139839002,outcome_significance,10.31345,False,2.0886193230658996e-56,7.170380147846321,0.75,57.0,84.4,"TCGA_Brain_survival/CF_SLC30A5_biomarker_outcome_significance_cutoff10.31_histogram.jpg, TCGA_Brain_survival/CF_SLC30A5_biomarker_outcome_significance_cutoff10.31_AUC=_0.75_ROC.jpg, TCGA_Brain_survival/CF_SLC30A5_biomarker_outcome_significance_cutoff=10.31_p=2.0886193230659e-56_HR=7.17038014784632_kaplanmeier.jpg",False,1.2469725591987192e-53,7.51433307240749,0.76,56.3,84.7,"TCGA_Brain_survival/CF_SLC30A5_biomarker_outcome_significance_cutoff10.33_histogram.jpg, TCGA_Brain_survival/CF_SLC30A5_biomarker_outcome_significance_cutoff10.33_AUC=_0.76_ROC.jpg, TCGA_Brain_survival/CF_SLC30A5_biomarker_outcome_significance_cutoff=10.33_p=1.24697255919872e-53_HR=7.51433307240749_kaplanmeier.jpg",False,0.00241645841786917,4.32242638533407,0.6,23.8,95.6,"TCGA_Brain_survival/CF_SLC30A5_biomarker_outcome_significance_cutoff10.35_histogram.jpg, TCGA_Brain_survival/CF_SLC30A5_biomarker_outcome_significance_cutoff10.35_AUC=_0.6_ROC.jpg, TCGA_Brain_survival/CF_SLC30A5_biomarker_outcome_significance_cutoff=10.35_p=0.00241645841786917_HR=4.32242638533407_kaplanmeier.jpg",False,4.4245704808044296e-44,4.79712682046274,0.7,45.1,85.8,"TCGA_Brain_survival/CF_SLC30A5_biomarker_outcome_significance_cutoff10.35_histogram.jpg, TCGA_Brain_survival/CF_SLC30A5_biomarker_outcome_significance_cutoff10.35_AUC=_0.7_ROC.jpg, TCGA_Brain_survival/CF_SLC30A5_biomarker_outcome_significance_cutoff=10.35_p=4.42457048080443e-44_HR=4.79712682046274_kaplanmeier.jpg"
Brain,SLC30A6,1.11601753716524,Increased,1.3600411840545777e-243,8.608663365468889,0.4654613040953301,9.60741928741526,0.159570241691355,outcome_significance,9.63375,False,1.07410051565083e-23,3.7002265133186,0.74,69.0,69.1,"TCGA_Brain_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff9.634_histogram.jpg, TCGA_Brain_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff9.634_AUC=_0.74_ROC.jpg, TCGA_Brain_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff=9.634_p=1.07410051565083e-23_HR=3.7002265133186_kaplanmeier.jpg",False,5.60567577193184e-24,4.05364876670778,0.74,70.2,69.1,"TCGA_Brain_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff9.634_histogram.jpg, TCGA_Brain_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff9.634_AUC=_0.74_ROC.jpg, TCGA_Brain_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff=9.634_p=5.60567577193184e-24_HR=4.05364876670778_kaplanmeier.jpg",False,0.000724401606973127,4.24528686541198,0.61,33.3,93.9,"TCGA_Brain_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff9.821_histogram.jpg, TCGA_Brain_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff9.821_AUC=_0.61_ROC.jpg, TCGA_Brain_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff=9.821_p=0.000724401606973127_HR=4.24528686541198_kaplanmeier.jpg",False,1.35538992798299e-22,3.0121422771883304,0.7,62.3,70.5,"TCGA_Brain_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff9.634_histogram.jpg, TCGA_Brain_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff9.634_AUC=_0.7_ROC.jpg, TCGA_Brain_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff=9.634_p=1.35538992798299e-22_HR=3.01214227718833_kaplanmeier.jpg"
Brain,SLC30A7,1.03765300081587,Increased,1.5356426475971494e-20,8.83224303242769,0.536040454155358,9.164803486533687,0.511200518149442,outcome_significance,9.3791,False,1.6578470620965194e-47,6.4286910777972315,0.78,68.2,77.3,"TCGA_Brain_survival/CF_SLC30A7_biomarker_outcome_significance_cutoff9.379_histogram.jpg, TCGA_Brain_survival/CF_SLC30A7_biomarker_outcome_significance_cutoff9.379_AUC=_0.78_ROC.jpg, TCGA_Brain_survival/CF_SLC30A7_biomarker_outcome_significance_cutoff=9.379_p=1.65784706209652e-47_HR=6.42869107779723_kaplanmeier.jpg",False,8.035613073599769e-44,6.56115219137931,0.78,68.4,76.9,"TCGA_Brain_survival/CF_SLC30A7_biomarker_outcome_significance_cutoff9.379_histogram.jpg, TCGA_Brain_survival/CF_SLC30A7_biomarker_outcome_significance_cutoff9.379_AUC=_0.78_ROC.jpg, TCGA_Brain_survival/CF_SLC30A7_biomarker_outcome_significance_cutoff=9.379_p=8.03561307359977e-44_HR=6.56115219137931_kaplanmeier.jpg",False,0.00976664469614067,5.51607327756886,0.64,90.5,50.0,"TCGA_Brain_survival/CF_SLC30A7_biomarker_outcome_significance_cutoff8.628_histogram.jpg, TCGA_Brain_survival/CF_SLC30A7_biomarker_outcome_significance_cutoff8.628_AUC=_0.64_ROC.jpg, TCGA_Brain_survival/CF_SLC30A7_biomarker_outcome_significance_cutoff=8.628_p=0.00976664469614067_HR=5.51607327756886_kaplanmeier.jpg",False,2.04364412933473e-22,4.71308548248905,0.74,87.7,46.0,"TCGA_Brain_survival/CF_SLC30A7_biomarker_outcome_significance_cutoff8.717_histogram.jpg, TCGA_Brain_survival/CF_SLC30A7_biomarker_outcome_significance_cutoff8.717_AUC=_0.74_ROC.jpg, TCGA_Brain_survival/CF_SLC30A7_biomarker_outcome_significance_cutoff=8.717_p=2.04364412933473e-22_HR=4.71308548248905_kaplanmeier.jpg"
Brain,SLC35B4,1.0484217490077,Increased,3.5638770486152683e-53,10.380830850131499,0.7895218953632241,10.8834888360479,0.205597026426189,outcome_significance,10.9061,False,8.25903674006509e-05,1.6650723427423502,0.59,58.7,60.3,"TCGA_Brain_survival/CF_SLC35B4_biomarker_outcome_significance_cutoff10.91_histogram.jpg, TCGA_Brain_survival/CF_SLC35B4_biomarker_outcome_significance_cutoff10.91_AUC=_0.59_ROC.jpg, TCGA_Brain_survival/CF_SLC35B4_biomarker_outcome_significance_cutoff=10.91_p=8.25903674006509e-05_HR=1.66507234274235_kaplanmeier.jpg",False,2.68579266755872e-05,1.77951625273276,0.6,59.1,61.1,"TCGA_Brain_survival/CF_SLC35B4_biomarker_outcome_significance_cutoff10.91_histogram.jpg, TCGA_Brain_survival/CF_SLC35B4_biomarker_outcome_significance_cutoff10.91_AUC=_0.6_ROC.jpg, TCGA_Brain_survival/CF_SLC35B4_biomarker_outcome_significance_cutoff=10.91_p=2.68579266755872e-05_HR=1.77951625273276_kaplanmeier.jpg",False,0.007393993013887478,3.3975551682950496,0.6,28.6,89.5,"TCGA_Brain_survival/CF_SLC35B4_biomarker_outcome_significance_cutoff11.31_histogram.jpg, TCGA_Brain_survival/CF_SLC35B4_biomarker_outcome_significance_cutoff11.31_AUC=_0.6_ROC.jpg, TCGA_Brain_survival/CF_SLC35B4_biomarker_outcome_significance_cutoff=11.31_p=0.00739399301388748_HR=3.39755516829505_kaplanmeier.jpg",False,4.21425639935674e-05,1.59169970126479,0.6,51.6,66.2,"TCGA_Brain_survival/CF_SLC35B4_biomarker_outcome_significance_cutoff10.95_histogram.jpg, TCGA_Brain_survival/CF_SLC35B4_biomarker_outcome_significance_cutoff10.95_AUC=_0.6_ROC.jpg, TCGA_Brain_survival/CF_SLC35B4_biomarker_outcome_significance_cutoff=10.95_p=4.21425639935674e-05_HR=1.59169970126479_kaplanmeier.jpg"
Brain,SLC35C2,1.0275382059851301,Increased,1.44421640701441e-25,10.605832778264698,0.6842731828720109,10.897898385956301,0.10256302055112101,distribution,11.14285435,False,0.000118436120671956,1.7577769852982,0.57,25.6,82.8,"TCGA_Brain_survival/CF_SLC35C2_biomarker_distribution_cutoff11.14_histogram.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_distribution_cutoff11.14_AUC=_0.57_ROC.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_distribution_cutoff=11.14_p=0.000118436120671956_HR=1.7577769852982_kaplanmeier.jpg",False,0.00050211874791871,1.7242993665204098,0.57,25.1,83.0,"TCGA_Brain_survival/CF_SLC35C2_biomarker_distribution_cutoff11.14_histogram.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_distribution_cutoff11.14_AUC=_0.57_ROC.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_distribution_cutoff=11.14_p=0.00050211874791871_HR=1.72429936652041_kaplanmeier.jpg",False,0.006619898350559221,3.3438250005074703,0.58,33.3,86.8,"TCGA_Brain_survival/CF_SLC35C2_biomarker_distribution_cutoff11.14_histogram.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_distribution_cutoff11.14_AUC=_0.58_ROC.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_distribution_cutoff=11.14_p=0.00661989835055922_HR=3.34382500050747_kaplanmeier.jpg",False,0.00111162723491869,1.5460178907691002,0.55,23.7,82.7,"TCGA_Brain_survival/CF_SLC35C2_biomarker_distribution_cutoff11.14_histogram.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_distribution_cutoff11.14_AUC=_0.55_ROC.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_distribution_cutoff=11.14_p=0.00111162723491869_HR=1.5460178907691_kaplanmeier.jpg"
Brain,SLC35C2,1.0275382059851301,Increased,1.44421640701441e-25,10.605832778264698,0.6842731828720109,10.897898385956301,0.10256302055112101,outcome_significance,11.6943,False,8.60555970149213e-12,6.44037313823993,0.57,4.5,100.0,"TCGA_Brain_survival/CF_SLC35C2_biomarker_outcome_significance_cutoff11.69_histogram.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_outcome_significance_cutoff11.69_AUC=_0.57_ROC.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_outcome_significance_cutoff=11.69_p=8.60555970149213e-12_HR=6.44037313823993_kaplanmeier.jpg",False,2.1740473108281497e-12,7.20775752843457,0.57,4.7,100.0,"TCGA_Brain_survival/CF_SLC35C2_biomarker_outcome_significance_cutoff11.69_histogram.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_outcome_significance_cutoff11.69_AUC=_0.57_ROC.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_outcome_significance_cutoff=11.69_p=2.17404731082815e-12_HR=7.20775752843457_kaplanmeier.jpg",False,0.000172679380732043,4.548258427475661,0.58,47.6,84.2,"TCGA_Brain_survival/CF_SLC35C2_biomarker_outcome_significance_cutoff11.05_histogram.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_outcome_significance_cutoff11.05_AUC=_0.58_ROC.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_outcome_significance_cutoff=11.05_p=0.000172679380732043_HR=4.54825842747566_kaplanmeier.jpg",False,3.1756902713608196e-12,6.243328511727801,0.55,3.9,100.0,"TCGA_Brain_survival/CF_SLC35C2_biomarker_outcome_significance_cutoff11.69_histogram.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_outcome_significance_cutoff11.69_AUC=_0.55_ROC.jpg, TCGA_Brain_survival/CF_SLC35C2_biomarker_outcome_significance_cutoff=11.69_p=3.17569027136082e-12_HR=6.2433285117278_kaplanmeier.jpg"
Brain,SLC39A1,1.14408452154187,Increased,4.864654099927044e-257,10.1567733567046,0.8031302544824951,11.6202071862147,0.3821026121301379,outcome_significance,11.7879,False,4.08366684973017e-37,4.816508937549751,0.76,63.2,77.3,"TCGA_Brain_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff11.79_histogram.jpg, TCGA_Brain_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff11.79_AUC=_0.76_ROC.jpg, TCGA_Brain_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=11.79_p=4.08366684973017e-37_HR=4.81650893754975_kaplanmeier.jpg",False,3.35275457449972e-36,5.1300104983115,0.76,62.3,77.6,"TCGA_Brain_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff11.8_histogram.jpg, TCGA_Brain_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff11.8_AUC=_0.76_ROC.jpg, TCGA_Brain_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=11.8_p=3.35275457449972e-36_HR=5.1300104983115_kaplanmeier.jpg",False,0.0013942060117574301,4.23201573229231,0.66,28.6,92.1,"TCGA_Brain_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff11.98_histogram.jpg, TCGA_Brain_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff11.98_AUC=_0.66_ROC.jpg, TCGA_Brain_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=11.98_p=0.00139420601175743_HR=4.23201573229231_kaplanmeier.jpg",False,1.78705734755586e-41,4.3978023696994,0.73,56.2,79.8,"TCGA_Brain_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff11.8_histogram.jpg, TCGA_Brain_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff11.8_AUC=_0.73_ROC.jpg, TCGA_Brain_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=11.8_p=1.78705734755586e-41_HR=4.3978023696994_kaplanmeier.jpg"
Brain,SLC4A2,1.12939201919228,Increased,1.080335919441009e-173,10.235560035057,1.13618519526105,11.5599598155568,0.507001134534936,outcome_significance,12.10075,False,1.12416827988449e-21,3.32091501828412,0.7,39.7,88.3,"TCGA_Brain_survival/CF_SLC4A2_biomarker_outcome_significance_cutoff12.1_histogram.jpg, TCGA_Brain_survival/CF_SLC4A2_biomarker_outcome_significance_cutoff12.1_AUC=_0.7_ROC.jpg, TCGA_Brain_survival/CF_SLC4A2_biomarker_outcome_significance_cutoff=12.1_p=1.12416827988449e-21_HR=3.32091501828412_kaplanmeier.jpg",False,1.03536328277998e-17,3.54104960049565,0.71,74.4,60.1,"TCGA_Brain_survival/CF_SLC4A2_biomarker_outcome_significance_cutoff11.58_histogram.jpg, TCGA_Brain_survival/CF_SLC4A2_biomarker_outcome_significance_cutoff11.58_AUC=_0.71_ROC.jpg, TCGA_Brain_survival/CF_SLC4A2_biomarker_outcome_significance_cutoff=11.58_p=1.03536328277998e-17_HR=3.54104960049565_kaplanmeier.jpg",False,0.00028364815821057404,5.92571455564926,0.7,81.0,57.9,"TCGA_Brain_survival/CF_SLC4A2_biomarker_outcome_significance_cutoff11.52_histogram.jpg, TCGA_Brain_survival/CF_SLC4A2_biomarker_outcome_significance_cutoff11.52_AUC=_0.7_ROC.jpg, TCGA_Brain_survival/CF_SLC4A2_biomarker_outcome_significance_cutoff=11.52_p=0.000283648158210574_HR=5.92571455564926_kaplanmeier.jpg",False,1.35174396066452e-19,2.822042330921,0.69,63.3,67.9,"TCGA_Brain_survival/CF_SLC4A2_biomarker_outcome_significance_cutoff11.68_histogram.jpg, TCGA_Brain_survival/CF_SLC4A2_biomarker_outcome_significance_cutoff11.68_AUC=_0.69_ROC.jpg, TCGA_Brain_survival/CF_SLC4A2_biomarker_outcome_significance_cutoff=11.68_p=1.35174396066452e-19_HR=2.822042330921_kaplanmeier.jpg"
Cervix,SLC30A6,1.06870229733038,Increased,6.33903377279281e-07,9.69244,0.0416375493333333,10.358332894736801,0.178297250003474,outcome_significance,10.30285,False,0.004739787253628679,2.07594604148658,0.61,71.8,51.1,"TCGA_Cervix_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff10.3_histogram.jpg, TCGA_Cervix_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff10.3_AUC=_0.61_ROC.jpg, TCGA_Cervix_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff=10.3_p=0.00473978725362868_HR=2.07594604148658_kaplanmeier.jpg",False,0.00864808587945066,2.04044631195738,0.58,59.3,62.2,"TCGA_Cervix_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff10.43_histogram.jpg, TCGA_Cervix_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff10.43_AUC=_0.58_ROC.jpg, TCGA_Cervix_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff=10.43_p=0.00864808587945066_HR=2.04044631195738_kaplanmeier.jpg",False,0.00812213074317469,4.4190010179848205,0.58,88.5,39.9,"TCGA_Cervix_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff10.21_histogram.jpg, TCGA_Cervix_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff10.21_AUC=_0.58_ROC.jpg, TCGA_Cervix_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff=10.21_p=0.00812213074317469_HR=4.41900101798482_kaplanmeier.jpg",False,0.0021757774127428,2.09468586999933,0.61,63.4,60.9,"TCGA_Cervix_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff10.41_histogram.jpg, TCGA_Cervix_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff10.41_AUC=_0.61_ROC.jpg, TCGA_Cervix_survival/CF_SLC30A6_biomarker_outcome_significance_cutoff=10.41_p=0.0021757774127428_HR=2.09468586999933_kaplanmeier.jpg"
Cervix,SLC39A1,1.06816911665642,Increased,1.0942219358172099e-05,11.62973,0.0950654156666667,12.4225184210526,0.22238006546812605,outcome_significance,12.22165,False,5.555512999473039e-05,3.25510134636973,0.61,81.7,42.1,"TCGA_Cervix_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.22_histogram.jpg, TCGA_Cervix_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.22_AUC=_0.61_ROC.jpg, TCGA_Cervix_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=12.22_p=5.55551299947304e-05_HR=3.25510134636973_kaplanmeier.jpg",False,0.00496903745357361,2.44240268420647,0.56,77.8,40.2,"TCGA_Cervix_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.22_histogram.jpg, TCGA_Cervix_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.22_AUC=_0.56_ROC.jpg, TCGA_Cervix_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=12.22_p=0.00496903745357361_HR=2.44240268420647_kaplanmeier.jpg",False,0.00915450607932435,3.75777827870768,0.63,84.6,39.9,"TCGA_Cervix_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.2_histogram.jpg, TCGA_Cervix_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.2_AUC=_0.63_ROC.jpg, TCGA_Cervix_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=12.2_p=0.00915450607932435_HR=3.75777827870768_kaplanmeier.jpg",False,0.0020728654101304,2.34360208038873,0.58,77.5,40.8,"TCGA_Cervix_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.22_histogram.jpg, TCGA_Cervix_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff12.22_AUC=_0.58_ROC.jpg, TCGA_Cervix_survival/CF_SLC39A1_biomarker_outcome_significance_cutoff=12.22_p=0.0020728654101304_HR=2.34360208038873_kaplanmeier.jpg"
Cervix,SLC7A5,1.37643157809755,Increased,0.000575463358377424,9.166089999999999,4.4999836765555505,12.6164957236842,2.76585062324898,outcome_significance,14.72815,False,5.95422778202729e-05,2.92157075346057,0.6,23.9,91.4,"TCGA_Cervix_survival/CF_SLC7A5_biomarker_outcome_significance_cutoff14.73_histogram.jpg, TCGA_Cervix_survival/CF_SLC7A5_biomarker_outcome_significance_cutoff14.73_AUC=_0.6_ROC.jpg, TCGA_Cervix_survival/CF_SLC7A5_biomarker_outcome_significance_cutoff=14.73_p=5.95422778202729e-05_HR=2.92157075346057_kaplanmeier.jpg",False,9.94905458405086e-05,3.1557934089629,0.6,25.9,91.1,"TCGA_Cervix_survival/CF_SLC7A5_biomarker_outcome_significance_cutoff14.73_histogram.jpg, TCGA_Cervix_survival/CF_SLC7A5_biomarker_outcome_significance_cutoff14.73_AUC=_0.6_ROC.jpg, TCGA_Cervix_survival/CF_SLC7A5_biomarker_outcome_significance_cutoff=14.73_p=9.94905458405086e-05_HR=3.1557934089629_kaplanmeier.jpg",False,0.00212079783820218,3.80986543419929,0.57,23.1,93.9,"TCGA_Cervix_survival/CF_SLC7A5_biomarker_outcome_significance_cutoff14.79_histogram.jpg, TCGA_Cervix_survival/CF_SLC7A5_biomarker_outcome_significance_cutoff14.79_AUC=_0.57_ROC.jpg, TCGA_Cervix_survival/CF_SLC7A5_biomarker_outcome_significance_cutoff=14.79_p=0.00212079783820218_HR=3.80986543419929_kaplanmeier.jpg",False,0.00016837284645045201,2.78995879060703,0.57,22.5,91.8,"TCGA_Cervix_survival/CF_SLC7A5_biomarker_outcome_significance_cutoff14.79_histogram.jpg, TCGA_Cervix_survival/CF_SLC7A5_biomarker_outcome_significance_cutoff14.79_AUC=_0.57_ROC.jpg, TCGA_Cervix_survival/CF_SLC7A5_biomarker_outcome_significance_cutoff=14.79_p=0.000168372846450452_HR=2.78995879060703_kaplanmeier.jpg"
